WELL_GROUP_NAME,PROD_DATE,INJ_INDICATOR,PROD_INDICATOR,OPTIMAL_LAG_DAYS
G080,2025/05/20 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,1
G080,2025/05/20 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,1
G080,2025/05/20 00:00:00,INJ_VOL_DAILY,WATER_CUT,2
G080,2025/05/20 00:00:00,INJ_VOL_DAILY,WH_TEMP,3
G081,2025/05/20 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,1
G081,2025/05/20 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,3
G081,2025/05/20 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,6
G081,2025/05/20 00:00:00,INJ_VOL_DAILY,WATER_CUT,3
G081,2025/05/20 00:00:00,INJ_VOL_DAILY,WH_TEMP,2
G082,2025/05/20 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,15
G082,2025/05/20 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,0
G082,2025/05/20 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,19
G082,2025/05/20 00:00:00,INJ_VOL_DAILY,WATER_CUT,43
G082,2025/05/20 00:00:00,INJ_VOL_DAILY,WH_TEMP,38
G084,2025/05/20 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,0
G084,2025/05/20 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,0
G084,2025/05/20 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,0
G084,2025/05/20 00:00:00,INJ_VOL_DAILY,WATER_CUT,0
G084,2025/05/20 00:00:00,INJ_VOL_DAILY,WH_TEMP,0
G087,2025/05/20 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,2
G087,2025/05/20 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,38
G087,2025/05/20 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,5
G087,2025/05/20 00:00:00,INJ_VOL_DAILY,WATER_CUT,2
G087,2025/05/20 00:00:00,INJ_VOL_DAILY,WH_TEMP,3
G089,2025/05/20 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,44
G089,2025/05/20 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,34
G089,2025/05/20 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,42
G089,2025/05/20 00:00:00,INJ_VOL_DAILY,WATER_CUT,3
G090,2025/05/20 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,1
G089,2025/05/20 00:00:00,INJ_VOL_DAILY,WH_TEMP,3
G090,2025/05/20 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,0
G090,2025/05/20 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,44
G090,2025/05/20 00:00:00,INJ_VOL_DAILY,WATER_CUT,42
G090,2025/05/20 00:00:00,INJ_VOL_DAILY,WH_TEMP,33
G091,2025/05/20 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,3
G091,2025/05/20 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,16
G091,2025/05/20 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,24
G091,2025/05/20 00:00:00,INJ_VOL_DAILY,WATER_CUT,3
G091,2025/05/20 00:00:00,INJ_VOL_DAILY,WH_TEMP,17
G092,2025/05/20 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,37
G092,2025/05/20 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,0
G092,2025/05/20 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,19
G092,2025/05/20 00:00:00,INJ_VOL_DAILY,WATER_CUT,20
G092,2025/05/20 00:00:00,INJ_VOL_DAILY,WH_TEMP,3
G093,2025/05/20 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,1
G093,2025/05/20 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,25
G093,2025/05/20 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,3
G093,2025/05/20 00:00:00,INJ_VOL_DAILY,WATER_CUT,1
G093,2025/05/20 00:00:00,INJ_VOL_DAILY,WH_TEMP,0
G095,2025/05/20 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,11
G095,2025/05/20 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,16
G095,2025/05/20 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,2
G095,2025/05/20 00:00:00,INJ_VOL_DAILY,WATER_CUT,2
G095,2025/05/20 00:00:00,INJ_VOL_DAILY,WH_TEMP,0
G097,2025/05/20 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,0
G097,2025/05/20 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,3
G097,2025/05/20 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,2
G097,2025/05/20 00:00:00,INJ_VOL_DAILY,WATER_CUT,1
G097,2025/05/20 00:00:00,INJ_VOL_DAILY,WH_TEMP,5
G105,2025/05/20 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,3
G105,2025/05/20 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,24
G105,2025/05/20 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,3
G105,2025/05/20 00:00:00,INJ_VOL_DAILY,WATER_CUT,3
G105,2025/05/20 00:00:00,INJ_VOL_DAILY,WH_TEMP,44
G108,2025/05/20 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,0
G108,2025/05/20 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,3
G108,2025/05/20 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,0
G108,2025/05/20 00:00:00,INJ_VOL_DAILY,WATER_CUT,0
G108,2025/05/20 00:00:00,INJ_VOL_DAILY,WH_TEMP,0
G001,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,0
G001,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,0
G001,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,3
G001,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,0
G001,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,42
G002,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,0
G002,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,34
G002,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,45
G002,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,45
G002,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,3
G003,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,0
G003,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,45
G003,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,20
G004,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,0
G003,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,20
G003,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,45
G004,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,29
G004,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,40
G004,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,6
G004,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,33
G005,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,3
G005,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,0
G005,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,45
G005,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,45
G005,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,45
G006,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,42
G006,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,22
G006,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,22
G006,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,43
G006,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,26
G007,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,40
G007,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,21
G007,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,40
G007,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,18
G007,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,27
G008,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,33
G008,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,0
G008,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,33
G008,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,20
G008,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,16
G009,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,23
G009,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,45
G009,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,22
G009,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,45
G009,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,43
G010,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,0
G010,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,0
G010,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,0
G010,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,36
G010,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,0
G011,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,6
G011,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,35
G011,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,19
G011,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,34
G011,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,45
G012,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,45
G012,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,3
G012,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,45
G012,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,40
G012,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,17
G013,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,3
G013,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,0
G013,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,3
G013,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,33
G013,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,3
G014,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,0
G014,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,25
G014,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,0
G014,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,0
G014,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,11
G016,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,0
G016,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,24
G016,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,45
G016,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,45
G016,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,14
G017,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,13
G017,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,23
G017,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,45
G017,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,45
G017,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,6
G018,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,3
G018,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,45
G018,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,0
G019,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,0
G018,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,0
G018,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,45
G019,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,0
G019,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,29
G019,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,29
G019,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,41
G020,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,1
G020,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,0
G020,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,1
G020,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,0
G020,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,0
G021,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,6
G021,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,28
G021,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,26
G021,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,3
G021,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,16
G022,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,19
G022,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,0
G022,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,3
G022,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,3
G022,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,26
G025,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,45
G025,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,0
G025,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,0
G025,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,45
G025,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,0
G026,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,3
G026,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,45
G026,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,2
G026,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,2
G026,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,3
G032,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,35
G032,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,26
G032,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,31
G032,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,31
G032,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,1
G033,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,3
G033,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,3
G033,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,0
G033,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,15
G033,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,3
G034,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,45
G034,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,5
G034,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,0
G034,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,41
G034,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,45
G035,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,31
G035,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,42
G035,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,21
G035,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,0
G035,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,3
G036,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,15
G036,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,3
G036,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,45
G036,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,45
G036,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,0
G037,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,41
G037,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,3
G037,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,28
G037,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,1
G037,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,20
G038,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,25
G038,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,41
G038,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,3
G038,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,3
G038,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,45
G039,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,0
G039,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,3
G039,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,24
G039,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,32
G039,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,45
G040,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,3
G040,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,36
G041,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,37
G040,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,33
G040,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,32
G040,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,29
G041,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,45
G041,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,39
G041,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,9
G041,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,38
G044,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,3
G044,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,2
G044,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,17
G044,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,44
G044,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,3
G045,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,28
G045,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,0
G045,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,45
G045,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,44
G045,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,44
G046,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,3
G046,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,44
G046,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,0
G046,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,3
G046,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,0
G047,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,45
G047,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,43
G047,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,45
G047,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,45
G047,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,2
G048,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,3
G048,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,0
G048,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,30
G048,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,3
G048,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,0
G049,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,42
G049,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,3
G049,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,40
G050,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,33
G050,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,34
G050,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,0
G050,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,0
G050,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,37
G051,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,0
G049,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,0
G049,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,34
G051,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,0
G051,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,0
G051,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,0
G051,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,0
G053,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,1
G053,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,0
G053,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,27
G053,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,27
G053,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,37
G054,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,0
G054,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,38
G054,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,31
G054,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,29
G054,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,3
G055,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,38
G055,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,45
G055,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,30
G055,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,30
G055,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,0
G056,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,0
G056,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,0
G056,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,0
G056,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,0
G056,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,0
G058,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,0
G058,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,43
G058,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,36
G058,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,36
G058,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,44
G059,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,29
G059,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,3
G059,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,34
G059,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,33
G059,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,0
G060,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,6
G060,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,30
G060,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,6
G060,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,36
G060,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,30
G063,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,20
G063,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,28
G063,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,31
G063,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,28
G063,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,33
G064,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,6
G064,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,43
G064,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,30
G064,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,22
G064,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,42
G065,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,28
G065,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,29
G065,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,33
G066,2025/05/25 00:00:00,INJ_VOL_DAILY,MAX_TUBING_PRES,20
G065,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,0
G065,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,1
G066,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,9
G066,2025/05/25 00:00:00,INJ_VOL_DAILY,OIL_PROD_DAILY,41
G066,2025/05/25 00:00:00,INJ_VOL_DAILY,WATER_CUT,41
G066,2025/05/25 00:00:00,INJ_VOL_DAILY,WH_TEMP,3
G067,2025/05/25 00:00:00,INJ_VOL_DAILY,LIQ_PROD_DAILY,28
